автор,название,серия,год,папка,имя_файла,conllu_cache,Number of Sentences,Number of Words,Number of Clauses,Mean Sentence Length,Mean Clause Length,Mean Number of Clauses per Sentence,Mean Tree Depth,Median Tree Depth,Minimum Tree Depth,Maximum Tree Depth,Mean Dependency Distance,Node-to-Terminal-Node Ratio,Average Levenshtein Distance between POS,Average Levenshtein Distance between deprel,Average NP Length,Complex NP Ratio,Number of Combined Clauses,Number of Coordinate Clauses,Number of Subordinate Clauses,Coordinate to Combined Clause Ratio,Subordinate to Combined Clause Ratio,Coordinate to Subordinate Clause Ratio,Coordinate Clause to Sentence Ratio,Subordinate Clause to Sentence Ratio,root_ratio,acl_ratio,acl:relcl_ratio,advcl_ratio,advcl:relcl_ratio,ccomp_ratio,csubj_ratio,csubj:outer_ratio,nsubj:outer_ratio,parataxis_ratio,xcomp_ratio,conj_ratio,__compute_seconds__
Дарья Донцова,Ступа с навигатором,Даша Васильева,2024,dasha,ДВ_Ступа с навигатором.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Ступа с навигатором.txt.russian-syntagrus-ud-2.12-230717.conllu,4461,36836,9964,8.26,3.7,2.23,3.77,4.0,2,11,2.67,1.83,8.38,9.41,1.63,0.43,5503,3565,1938,0.65,0.35,1.84,0.8,0.43,0.44771176234444,0.011541549578482538,0.024989963869931756,0.04004415897230028,0.0,0.027599357687675633,0.023685266961059815,0.0,0.0,0.15746688077077478,0.06663990365315134,0.20032115616218385,3.42
Дарья Донцова,Темное прошлое Конька-Горбунка (сборник),Даша Васильева,2010,dasha,ДВ_Темное прошлое Конька-Горбунка (сборник).txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Темное прошлое Конька-Горбунка (сборник).txt.russian-syntagrus-ud-2.12-230717.conllu,3962,36868,9717,9.31,3.79,2.45,3.86,4.0,2,14,2.76,1.8,10.75,10.4,1.62,0.41,5755,3713,2042,0.65,0.35,1.82,0.94,0.52,0.40773901409900176,0.023772769373263353,0.017083461973860244,0.04353195430688484,0.0,0.03056498919419574,0.027168879283729547,0.0,0.0,0.1571472676752084,0.06802511063085315,0.22496655346300298,3.62
Дарья Донцова,Темные предки светлой детки,Даша Васильева,2020,dasha,ДВ_Темные предки светлой детки.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Темные предки светлой детки.txt.russian-syntagrus-ud-2.12-230717.conllu,4446,36791,9831,8.28,3.74,2.21,3.75,3.0,2,14,2.65,1.81,8.51,10.05,1.61,0.41,5385,3462,1923,0.64,0.36,1.8,0.78,0.43,0.4522429050961245,0.01352863391313193,0.02705726782626386,0.040687620791374224,0.0,0.032651815685077815,0.023090224799104872,0.0,0.0,0.1556301495270064,0.05859017393957888,0.1965212084223375,3.72
Дарья Донцова,Тормоза для блудного мужа,Даша Васильева,2011,dasha,ДВ_Тормоза для блудного мужа.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Тормоза для блудного мужа.txt.russian-syntagrus-ud-2.12-230717.conllu,3987,36897,9773,9.25,3.78,2.45,3.9,4.0,2,12,2.74,1.81,11.38,9.69,1.62,0.42,5786,3826,1960,0.66,0.34,1.95,0.96,0.49,0.40796070807326307,0.0170878952215287,0.02066919062723831,0.0406221221733347,0.0,0.031720045021999384,0.024762099662335006,0.0,0.0,0.1596234523687711,0.06569119001330195,0.23186329683822776,3.41
Дарья Донцова,Третий глаз — алмаз,Даша Васильева,2008,dasha,ДВ_Третий глаз — алмаз.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Третий глаз — алмаз.txt.russian-syntagrus-ud-2.12-230717.conllu,4491,36858,10171,8.21,3.62,2.26,3.67,3.0,2,18,2.73,1.81,8.9,10.85,1.6,0.41,5680,3968,1712,0.7,0.3,2.32,0.88,0.38,0.4415495034903156,0.020450299872185627,0.014059581162127618,0.039327499754203125,0.0,0.02153180611542621,0.02290826860682332,0.0,0.0,0.1913282863041982,0.05004424343722348,0.19880051125749681,3.39
Дарья Донцова,Улыбка 45-го калибра,Даша Васильева,2002,dasha,ДВ_Улыбка 45-го калибра.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Улыбка 45-го калибра.txt.russian-syntagrus-ud-2.12-230717.conllu,4257,36792,9578,8.64,3.84,2.25,3.84,4.0,2,14,2.65,1.8,9.27,9.23,1.65,0.44,5321,3255,2066,0.61,0.39,1.58,0.76,0.49,0.4444560451033619,0.027249947797034872,0.013468365003132178,0.05387346001252871,0.0,0.03685529338066402,0.02286489872624765,0.0,0.0,0.1625600334098977,0.06139068699102109,0.17728126957611193,3.15
Дарья Донцова,Уха из золотой рыбки,Даша Васильева,2003,dasha,ДВ_Уха из золотой рыбки.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Уха из золотой рыбки.txt.russian-syntagrus-ud-2.12-230717.conllu,3721,36854,9624,9.9,3.83,2.59,4.01,4.0,2,11,2.87,1.81,10.6,10.78,1.65,0.44,5903,3835,2068,0.65,0.35,1.85,1.03,0.56,0.38663757273482957,0.030236907730673317,0.015066500415627598,0.056940980881130504,0.0,0.025457190357439735,0.025457190357439735,0.0,0.0,0.1856816292601829,0.06172069825436409,0.21280133000831256,3.6
Дарья Донцова,Фейсконтроль на главную роль,Даша Васильева,2008,dasha,ДВ_Фейсконтроль на главную роль.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Фейсконтроль на главную роль.txt.russian-syntagrus-ud-2.12-230717.conllu,4342,36856,10019,8.49,3.68,2.31,3.77,3.0,2,13,2.67,1.8,8.78,9.91,1.62,0.42,5677,3760,1917,0.66,0.34,1.96,0.87,0.44,0.43337658448947003,0.021359417107495757,0.012576105399740493,0.04641181754666134,0.0,0.021259606747180356,0.029444056293043218,0.0,0.0,0.18544764946601458,0.06028545763050205,0.1898393053198922,3.28
Дарья Донцова,Хобби гадкого утенка,Даша Васильева,2001,dasha,ДВ_Хобби гадкого утенка.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Хобби гадкого утенка.txt.russian-syntagrus-ud-2.12-230717.conllu,3701,36848,9410,9.96,3.92,2.54,4.07,4.0,2,12,2.82,1.81,10.83,12.38,1.67,0.44,5709,3646,2063,0.64,0.36,1.77,0.99,0.56,0.3931987247608927,0.037513283740701384,0.012433581296493093,0.06737513283740701,0.0,0.027842720510095644,0.021253985122210415,0.0,0.0,0.18257173219978745,0.05292242295430393,0.20488841657810838,3.63
Дарья Донцова,Царевич с плохим резюме,Даша Васильева,2019,dasha,ДВ_Царевич с плохим резюме.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Царевич с плохим резюме.txt.russian-syntagrus-ud-2.12-230717.conllu,4333,36851,9565,8.5,3.85,2.21,3.8,4.0,2,12,2.7,1.81,9.3,8.82,1.63,0.42,5232,3331,1901,0.64,0.36,1.75,0.77,0.44,0.4530057501306848,0.012963930998431782,0.02749607945635128,0.03972817564035546,0.0,0.035964453737584945,0.024568740198640877,0.0,0.0,0.16121275483533717,0.05802404600104548,0.18703606900156822,3.54
Дарья Донцова,Шесть соток для Робинзона,Даша Васильева,2012,dasha,ДВ_Шесть соток для Робинзона.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Шесть соток для Робинзона.txt.russian-syntagrus-ud-2.12-230717.conllu,4024,36810,9577,9.15,3.84,2.38,3.93,4.0,2,12,2.69,1.82,9.5,9.96,1.66,0.44,5553,3597,1956,0.65,0.35,1.84,0.89,0.49,0.4201733319411089,0.02767046047822909,0.018168528766837215,0.04813615954891928,0.0,0.02537329017437611,0.025268873342382793,0.0,0.0,0.17615119557272632,0.05962201106818419,0.1994361491072361,3.67
Дарья Донцова,Штамп на сердце женщины-вамп,Даша Васильева,2016,dasha,ДВ_Штамп на сердце женщины-вамп.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Штамп на сердце женщины-вамп.txt.russian-syntagrus-ud-2.12-230717.conllu,4130,36847,9628,8.92,3.83,2.33,3.85,4.0,2,11,2.69,1.81,9.45,9.72,1.63,0.42,5498,3455,2043,0.63,0.37,1.69,0.84,0.49,0.4289572081429165,0.016825924387203987,0.02149979227253843,0.04808890735355214,0.0,0.03842958039052763,0.023577066888242626,0.0,0.0,0.158911508101371,0.06377233070211882,0.19993768176152887,3.97
Дарья Донцова,Экстрим на сером волке,Даша Васильева,2004,dasha,ДВ_Экстрим на сером волке.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Экстрим на сером волке.txt.russian-syntagrus-ud-2.12-230717.conllu,4207,36874,9945,8.76,3.71,2.36,3.8,4.0,2,13,2.75,1.8,9.14,9.9,1.63,0.44,5738,3697,2041,0.64,0.36,1.81,0.88,0.49,0.4230266465560583,0.02735042735042735,0.011664152840623429,0.053192559074912014,0.0,0.027853192559074914,0.023529411764705882,0.0,0.0,0.17275012569130216,0.061639014580191054,0.19899446958270486,3.38
Дарья Донцова,Эта горькая сладкая месть,Даша Васильева,2000,dasha,ДВ_Эта горькая сладкая месть.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\dasha__ДВ_Эта горькая сладкая месть.txt.russian-syntagrus-ud-2.12-230717.conllu,4017,36834,9134,9.17,4.03,2.27,3.95,4.0,2,10,2.57,1.82,8.7,10.34,1.71,0.48,5117,3209,1908,0.63,0.37,1.68,0.8,0.47,0.43978541712283775,0.021239325596671774,0.007882636303919423,0.05616378366542588,0.0,0.03459601488942413,0.02485220056930151,0.0,0.0,0.14090212393255966,0.06415590102912196,0.2104225968907379,3.18
Дарья Донцова,Бабочка в гипсе,Евлампия Романова,2009,evlampia,ЕР_Бабочка в гипсе.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Бабочка в гипсе.txt.russian-syntagrus-ud-2.12-230717.conllu,3671,36885,9591,10.05,3.85,2.61,4.09,4.0,2,12,2.74,1.82,9.81,11.45,1.64,0.43,5920,3967,1953,0.67,0.33,2.03,1.08,0.53,0.38275466583255136,0.02064435408195183,0.015535397768741528,0.047440308622667085,0.0,0.02710874778438119,0.02752580544260244,0.0,0.0,0.18652903763945367,0.0653737879261808,0.22708789490147013,3.84
Дарья Донцова,Безумная кепка Мономаха,Евлампия Романова,2006,evlampia,ЕР_Безумная кепка Мономаха.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Безумная кепка Мономаха.txt.russian-syntagrus-ud-2.12-230717.conllu,3753,36854,9408,9.82,3.92,2.51,3.99,4.0,2,15,2.82,1.8,11.34,11.24,1.68,0.46,5655,3640,2015,0.64,0.36,1.81,0.97,0.54,0.3989158163265306,0.03008078231292517,0.014349489795918368,0.055272108843537414,0.0,0.0233843537414966,0.0273171768707483,0.0,0.0,0.17421343537414966,0.06377551020408163,0.21269132653061223,3.73
Дарья Донцова,Белочка во сне и наяву,Евлампия Романова,2013,evlampia,ЕР_Белочка во сне и наяву.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Белочка во сне и наяву.txt.russian-syntagrus-ud-2.12-230717.conllu,3855,36835,9437,9.56,3.9,2.45,3.97,4.0,2,15,2.77,1.8,10.27,10.99,1.65,0.44,5582,3468,2114,0.62,0.38,1.64,0.9,0.55,0.4084984634947547,0.02426618628801526,0.02087527816043234,0.051075553671717705,0.0,0.037194023524425135,0.029670446116350536,0.0,0.0,0.16075023842322772,0.060930380417505564,0.20673942990357105,3.39
Дарья Донцова,Большой куш нищей герцогини,Евлампия Романова,2020,evlampia,ЕР_Большой куш нищей герцогини.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Большой куш нищей герцогини.txt.russian-syntagrus-ud-2.12-230717.conllu,4518,36839,9735,8.15,3.78,2.15,3.69,3.0,2,12,2.66,1.81,8.83,8.99,1.61,0.41,5217,3335,1882,0.64,0.36,1.77,0.74,0.42,0.46409861325115565,0.014175654853620955,0.02670775552131484,0.040061633281972264,0.0,0.034617360041088854,0.022496147919876735,0.0,0.0,0.15356959424756034,0.055264509501797635,0.18900873138161273,3.6
Дарья Донцова,Брачный контракт кентавра,Евлампия Романова,2009,evlampia,ЕР_Брачный контракт кентавра.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Брачный контракт кентавра.txt.russian-syntagrus-ud-2.12-230717.conllu,3802,36830,9444,9.69,3.9,2.48,3.95,4.0,2,12,2.72,1.79,10.31,10.99,1.64,0.43,5642,3605,2037,0.64,0.36,1.77,0.95,0.54,0.40258365099534094,0.026789495976281236,0.014294790343074968,0.051567132570944516,0.0,0.030072003388394747,0.026577721304531978,0.0,0.0,0.17577297755188478,0.06639135959339262,0.20595086827615416,3.83
Дарья Донцова,Бутик ежовых рукавиц,Евлампия Романова,2006,evlampia,ЕР_Бутик ежовых рукавиц.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Бутик ежовых рукавиц.txt.russian-syntagrus-ud-2.12-230717.conllu,4486,36802,10392,8.2,3.54,2.32,3.73,3.0,2,12,2.71,1.82,9.71,9.59,1.62,0.43,5906,3996,1910,0.68,0.32,2.09,0.89,0.43,0.4316782140107775,0.02174749807544265,0.013664357197844496,0.04676674364896074,0.0,0.020688991531947653,0.02434565050038491,0.0,0.0,0.1905311778290993,0.05658198614318707,0.19399538106235567,3.39
Дарья Донцова,В постели с Кинг-Конгом,Евлампия Романова,2011,evlampia,ЕР_В постели с Кинг-Конгом.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_В постели с Кинг-Конгом.txt.russian-syntagrus-ud-2.12-230717.conllu,3803,36842,9493,9.69,3.88,2.5,3.98,4.0,2,13,2.76,1.81,10.66,10.16,1.65,0.43,5690,3786,1904,0.67,0.33,1.99,1.0,0.5,0.4006109765090066,0.019172021489518593,0.016959865163804908,0.04297903718529443,0.0,0.03402507110502476,0.02391235647319077,0.0,0.0,0.16401559043505742,0.06352048878120721,0.2348045928578953,4.0
Дарья Донцова,Вещие сны Храпунцель,Евлампия Романова,2021,evlampia,ЕР_Вещие сны Храпунцель.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Вещие сны Храпунцель.txt.russian-syntagrus-ud-2.12-230717.conllu,4651,36786,9895,7.91,3.72,2.13,3.63,3.0,2,12,2.68,1.8,8.59,9.03,1.6,0.41,5244,3598,1646,0.69,0.31,2.19,0.77,0.35,0.4700353713996968,0.013137948458817585,0.01980798383021728,0.03466397170288024,0.0,0.026983324911571502,0.020717534108135423,0.0,0.0,0.16695300656897422,0.05103587670540677,0.19666498231430016,3.12
Дарья Донцова,Витязь в розовых штанах,Евлампия Романова,2023,evlampia,ЕР_Витязь в розовых штанах.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Витязь в розовых штанах.txt.russian-syntagrus-ud-2.12-230717.conllu,4530,36821,9792,8.13,3.76,2.16,3.78,4.0,2,13,2.61,1.82,9.06,9.54,1.64,0.43,5262,3310,1952,0.63,0.37,1.7,0.73,0.43,0.46262254901960786,0.012969771241830066,0.03002450980392157,0.0443218954248366,0.0,0.031147875816993464,0.022365196078431373,0.0,0.0,0.15441176470588236,0.0585171568627451,0.18361928104575165,6.46
Дарья Донцова,Гадюка в сиропе,Евлампия Романова,2001,evlampia,ЕР_Гадюка в сиропе.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Гадюка в сиропе.txt.russian-syntagrus-ud-2.12-230717.conllu,3917,36831,9518,9.4,3.87,2.43,3.98,4.0,2,11,2.73,1.79,9.03,10.19,1.67,0.44,5601,3595,2006,0.64,0.36,1.79,0.92,0.51,0.41143097289346503,0.030573649926455136,0.007984870771170414,0.06619037612943895,0.0,0.032779995797436436,0.019541920571548646,0.0,0.0,0.18428241227148562,0.053792813616305946,0.19342298802269384,6.25
Дарья Донцова,Гиблое место в ипотеку,Евлампия Романова,2019,evlampia,ЕР_Гиблое место в ипотеку.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Гиблое место в ипотеку.txt.russian-syntagrus-ud-2.12-230717.conllu,4613,36801,9768,7.98,3.77,2.12,3.71,3.0,2,12,2.63,1.81,7.65,9.58,1.61,0.41,5155,3253,1902,0.63,0.37,1.71,0.71,0.41,0.47215397215397215,0.012182637182637183,0.02405814905814906,0.039721539721539724,0.0,0.03470515970515971,0.024774774774774775,0.0,0.0,0.16339066339066338,0.059377559377559376,0.16963554463554464,5.85
Дарья Донцова,Гороскоп птицы Феникс,Евлампия Романова,2017,evlampia,ЕР_Гороскоп птицы Феникс.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Гороскоп птицы Феникс.txt.russian-syntagrus-ud-2.12-230717.conllu,4242,36749,9778,8.66,3.76,2.31,3.84,4.0,2,12,2.69,1.81,9.37,10.06,1.63,0.42,5536,3462,2074,0.63,0.37,1.67,0.82,0.49,0.4338310492943342,0.018510942933115157,0.02341992227449376,0.04591941092247903,0.0,0.033953773777868686,0.02526078952751074,0.0,0.0,0.1848026181223154,0.06504397627326651,0.1692575168746165,6.26
Дарья Донцова,Государыня Криворучка,Евлампия Романова,2023,evlampia,ЕР_Государыня Криворучка.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Государыня Криворучка.txt.russian-syntagrus-ud-2.12-230717.conllu,4345,36813,9667,8.47,3.81,2.22,3.88,4.0,2,20,2.57,1.83,9.08,9.67,1.66,0.44,5322,3276,2046,0.62,0.38,1.6,0.75,0.47,0.4494672597496638,0.012206475638771077,0.02896451846488052,0.04427433536774594,0.0,0.037860763421950966,0.021826833557463534,0.0,0.0,0.1519602772318196,0.06651494776042205,0.18692458880728252,6.57
Дарья Донцова,Девочка Красная Тапочка,Евлампия Романова,2022,evlampia,ЕР_Девочка Красная Тапочка.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Девочка Красная Тапочка.txt.russian-syntagrus-ud-2.12-230717.conllu,4434,36797,9777,8.3,3.76,2.21,3.76,4.0,2,10,2.7,1.82,8.8,9.02,1.61,0.42,5343,3514,1829,0.66,0.34,1.92,0.79,0.41,0.45351334765265416,0.012580546179809757,0.02424056459036514,0.03405952746241178,0.0,0.03416180832566227,0.024956530633118545,0.0,0.0,0.162319729978521,0.057072721693771096,0.19709522348368622,6.12
Дарья Донцова,Добрый доктор Айбандит,Евлампия Романова,2012,evlampia,ЕР_Добрый доктор Айбандит.txt,python_syntax part\dontsova_full_cache_conllu_udpipe\evlampia__ЕР_Добрый доктор Айбандит.txt.russian-syntagrus-ud-2.12-230717.conllu,4043,36832,9541,9.11,3.86,2.36,3.92,4.0,2,12,2.67,1.81,10.07,10.39,1.64,0.43,5498,3445,2053,0.63,0.37,1.68,0.85,0.51,0.4237501310135206,0.02641232575201761,0.021591028194109633,0.04517346190126821,0.0,0.03689340739964364,0.025888271669636306,0.0,0.0,0.17492925269887852,0.0592181113090871,0.1861440100618384,6.35
